sat,tothrs,colgpa,athlete,hsize,hsrank,hsperc,female
1020,111,1.84,0,6.98,142,20.34384,0
1080,98,2.26,0,6.98,166,23.78223,0
1080,121,2.8599999,0,6.98,33,4.7277942,1
1160,16,3.6199999,0,5.5100002,95,17.241381,0
1110,59,3.22,0,6.0500002,6,.99173552,1
1100,14,2.5,0,5.5100002,131,23.77495,0
1330,10,2.9000001,0,5.5100002,52,9.4373875,0
1040,16,1.5,0,5.5100002,269,48.820332,0
920,19,2.8399999,0,5.5100002,90,16.333941,0
1170,75,2.24,0,6.0500002,209,34.54546,0
910,77,2.28,0,6.0500002,109,18.016529,0
1040,44,3.45,0,5.8800001,80,13.60544,0
1030,15,3.26,0,5.5100002,262,47.549911,0
1060,13,2.6900001,0,5.5100002,85,15.4265,0
810,116,2.79,0,8.04,145,18.03483,0
980,98,2.48,0,6.98,94,13.46705,1
1000,115,1.79,0,6.98,91,13.03725,1
1230,17,2.9400001,0,5.5100002,88,15.97096,0
1060,79,2.46,0,6.0500002,68,11.23967,1
1270,70,1.97,0,6.0500002,97,16.03306,0
1080,39,1.35,0,6.0500002,253,41.81818,0
930,48,1.83,0,5.8800001,215,36.564621,0
900,91,2.8499999,0,6.0500002,65,10.7438,0
840,103,2.0599999,0,6.98,154,22.06304,1
890,127,2.02,1,6.9000001,420,60.86956,0
1030,44,2.6800001,0,5.8800001,67,11.39456,1
1080,48,2.04,0,5.8800001,119,20.238091,0
730,17,2.29,0,5.5100002,253,45.916519,0
1130,14,2.0699999,0,5.5100002,168,30.490021,0
1160,41,1.65,0,5.8800001,63,10.71429,0
960,11,3.0899999,0,5.5100002,80,14.51906,0
1090,17,2.6400001,0,6.4000001,140,21.875,0
1130,48,3.3499999,0,5.8800001,17,2.891156,0
1030,15,3.2,0,5.5100002,73,13.24864,0
920,122,1.9400001,0,1.1,4,3.636364,1
960,113,3.23,0,.34999999,5,14.28571,1
870,15,3.3299999,0,.23999999,3,12.5,1
1040,61,2.6700001,0,.15000001,6,40,0
1150,43,2.3900001,0,.23999999,3,12.5,1
1330,62,4,0,6.73,4,.59435362,0
820,93,2.9400001,0,6.73,111,16.493311,1
1300,14,3.5,0,6.98,9,1.289398,0
900,47,2.0799999,0,6.3400002,247,38.958988,0
970,46,2.23,0,6.3400002,251,39.589901,0
880,107,3.3199999,0,5.7199998,24,4.1958041,1
910,16,2.5,0,6.98,127,18.194839,0
930,15,1.8,0,6.98,121,17.335239,0
940,69,2.79,0,6.73,54,8.0237741,0
850,107,2.1300001,1,5.7199998,86,15.03496,0
830,113,2.8399999,0,5.7199998,87,15.20979,1
850,16,2.3699999,0,6.98,237,33.954151,0
790,112,2.74,0,5.7199998,85,14.86014,1
1010,52,1.71,0,6.3400002,243,38.328079,1
990,121,1.99,0,5.7199998,210,36.713291,0
1150,56,3.1600001,1,6.73,106,15.75037,0
870,111,2.51,0,5.7199998,125,21.853149,0
960,13,0,0,6.98,233,33.381088,0
990,44,2.4300001,0,6.3400002,88,13.88013,0
1070,14,3.1400001,0,6.98,28,4.0114608,1
1060,48,2.5799999,0,6.3400002,56,8.8328075,1
850,103,2.3499999,0,5.7199998,177,30.944059,0
790,18,2.1600001,0,6.98,129,18.481371,1
1220,17,3.29,0,6.98,13,1.862464,0
1290,77,2.77,0,6.9299998,149,21.500719,0
1070,90,2.6300001,0,5.7199998,80,13.98601,0
980,12,2.25,0,6.98,121,17.335239,1
950,17,2.47,0,6.98,72,10.31519,1
930,15,.73000002,0,6.98,286,40.974209,0
1050,13,2.3800001,0,6.98,31,4.4412608,1
850,15,.40000001,0,6.98,254,36.38969,1
1030,100,2.78,0,5.7199998,45,7.8671331,0
1080,77,3.29,0,6.73,101,15.00743,0
940,87,2.8699999,0,6.73,128,19.01932,1
1030,108,2.0599999,0,5.7199998,157,27.44755,1
1130,18,2.1600001,0,6.98,68,9.7421207,0
810,18,1.88,0,6.98,99,14.18338,0
1130,13,1.84,0,6.98,44,6.3037248,1
920,77,2.54,0,6.73,203,30.16345,1
990,42,2.26,0,6.3400002,65,10.25237,0
910,16,1.8099999,0,6.98,92,13.18052,0
1290,47,3.5899999,0,6.3400002,6,.94637221,1
1020,18,2.27,0,6.98,62,8.8825216,0
980,18,2.5,0,6.98,99,14.18338,0
1050,112,2.23,0,5.7199998,252,44.055939,0
1220,52,2.8,0,6.3400002,68,10.72555,0
1000,57,1.6799999,0,6.3400002,36,5.6782341,0
910,43,1.8099999,0,6.3400002,201,31.70347,0
910,132,2.6800001,0,5.7199998,92,16.08392,1
760,78,3.21,0,6.73,86,12.7786,1
930,17,1.9400001,0,6.98,87,12.46418,0
1180,76,2.8499999,0,6.73,12,1.783061,1
1090,15,2.4000001,0,6.98,8,1.146132,1
1110,122,2.3099999,0,5.7199998,54,9.4405594,0
1170,81,2.3399999,0,1.25,1,.80000001,0
980,127,2.04,0,1.41,3,2.12766,1
1090,117,2.5999999,0,6.8200002,40,5.8651028,1
850,83,3.25,0,5.79,16,2.7633851,1
1120,57,3.26,0,5.79,17,2.9360969,0
950,44,1.3099999,0,5.5599999,126,22.661869,0
1260,46,2.28,0,5.5599999,106,19.064751,0
890,52,2.3199999,0,5.5599999,64,11.51079,1
1250,42,2.3800001,0,5.5599999,10,1.798561,0
960,82,2.3499999,0,5.79,11,1.899827,1
860,109,1.96,0,6.8200002,116,17.008801,1
900,50,3.2,0,5.5599999,35,6.2949638,1
900,109,1.97,0,6.8200002,156,22.873899,1
1110,18,1.22,0,5.8400002,79,13.5274,0
1170,17,2.3499999,0,5.8400002,52,8.90411,0
1090,84,2.6600001,0,5.79,23,3.9723661,0
1220,121,3.1600001,0,6.2600002,13,2.0766771,0
1070,74,2.25,0,5.79,93,16.06218,1
990,18,1.88,0,5.8400002,126,21.57534,0
920,15,2.9300001,0,5.8400002,38,6.5068488,1
1000,11,1.63,0,5.8400002,54,9.2465754,1
870,111,2.26,0,6.8200002,71,10.41056,0
720,18,1.38,1,5.8400002,268,45.890411,0
940,13,2,0,5.8400002,63,10.78767,1
1090,121,2.25,0,6.8200002,38,5.571847,0
1350,17,3.5799999,0,5.8400002,10,1.712329,0
930,106,2.1500001,0,6.8200002,101,14.80938,0
1090,16,2.4300001,0,5.8400002,37,6.3356171,1
1010,50,2.46,0,.67000002,30,44.776119,0
1140,48,2.77,0,.67000002,18,26.865669,1
1200,18,3.22,0,.47,3,6.3829789,0
1070,121,3.6800001,0,.56,3,5.3571429,1
1370,80,3.3699999,0,.52999997,1,1.8867919,1
1150,75,3,0,.52999997,4,7.5471702,0
910,68,2.27,0,.52999997,42,79.245293,1
1010,17,2.23,0,.47,16,34.042549,0
920,56,2.75,0,.67000002,15,22.38806,1
950,122,2.22,0,.56,13,23.214279,1
1150,38,4,0,.67000002,35,52.238811,0
1360,17,3.4100001,0,.44999999,2,4.4444451,0
830,112,2.22,0,.56,41,73.214287,0
1020,112,2.54,0,.55000001,13,23.63636,0
880,48,2.29,0,.67000002,43,64.179108,1
900,16,2.6199999,0,.44,31,70.454536,0
930,126,1.88,0,.56,16,28.57143,1
830,93,2.1199999,0,.56,30,53.57143,0
1090,118,3.77,0,.56,5,8.9285717,0
1130,16,3.5599999,0,.47,4,8.5106382,1
970,48,2.8299999,0,.67000002,8,11.9403,1
1110,98,2.75,0,3.0799999,45,14.61039,1
1110,119,2.6500001,0,3.0799999,148,48.051949,1
750,15,1.73,0,3.1700001,119,37.539429,0
930,13,2.3,0,3.1700001,87,27.444799,0
1020,106,2.9400001,0,3.0799999,79,25.649349,1
1070,41,2.8699999,0,2.95,25,8.474576,0
940,14,2.71,0,3.1700001,61,19.242901,1
1230,43,2.23,0,2.95,120,40.677971,0
1110,21,3.4200001,0,3.1700001,27,8.5173502,1
1040,36,1.8,0,2.95,202,68.474579,0
1160,95,3.6700001,0,3.0799999,56,18.18182,0
920,45,2.53,0,2.95,68,23.05085,1
1060,49,3.8699999,0,3.1300001,50,15.97444,0
1100,48,2.52,0,2.95,35,11.86441,0
1020,115,3.26,0,3.0799999,15,4.8701301,1
1010,104,2.8299999,0,3.0799999,46,14.93507,1
1220,92,3.6800001,0,3.0799999,20,6.493506,1
1130,16,3.4300001,0,3.1700001,41,12.93375,1
1190,74,2.2,0,3.29,60,18.23708,0
920,78,2.6700001,0,3.29,55,16.717331,1
1100,117,3.6800001,0,3.0799999,13,4.2207789,1
1170,16,3.3699999,0,3.1700001,128,40.378551,0
890,46,2.23,0,2.95,90,30.508471,0
1040,126,3.1300001,0,3.0799999,77,25,1
980,15,1.0599999,0,3.1700001,96,30.283911,0
1280,14,3.21,0,3.1700001,99,31.23028,0
1230,17,3.05,0,3.1700001,14,4.4164038,1
1060,74,2.1700001,0,3.29,150,45.592701,0
1200,15,3.4000001,0,3.1700001,17,5.3627758,1
1200,104,3.1800001,0,3.0799999,15,4.8701301,1
780,18,.72000003,0,3.22,104,32.298141,0
1140,61,2.78,0,3.29,84,25.531919,0
1100,51,2.8599999,0,2.95,19,6.4406781,1
780,15,1.6,0,3.3299999,253,75.975983,1
1050,99,3.55,0,3.0799999,11,3.571429,0
1080,48,3.8699999,0,2.95,10,3.3898311,1
1040,45,2.9300001,0,2.95,39,13.22034,0
1250,111,3.54,0,3.0799999,23,7.4675331,1
1130,89,3.52,0,3.0799999,18,5.8441558,0
750,16,2.3099999,0,3.1700001,100,31.54574,1
880,17,2.1700001,0,3.1700001,84,26.498421,0
1040,114,3.76,0,3.0799999,36,11.68831,1
1070,16,3.0599999,0,3.1700001,43,13.56467,1
910,78,2.8499999,0,3.0799999,118,38.311691,1
840,16,2.1199999,0,3.1700001,92,29.022079,0
1290,16,3.6199999,0,3.1700001,32,10.09464,0
1030,64,2.95,0,2.1400001,25,11.68224,1
1310,87,3.1300001,0,2.1400001,2,.93457937,0
1180,19,4,0,2.5,11,4.4000001,0
960,15,3.0599999,0,2.5,22,8.8000002,1
970,15,2.8,0,2.5,13,5.1999998,1
1020,15,1.9299999,0,1.3200001,42,31.81818,0
940,76,2.72,0,2.1400001,15,7.009346,1
850,74,2.52,0,2.1400001,28,13.08411,1
1090,51,2.3900001,0,2.4400001,27,11.06557,0
980,17,2.3499999,0,2.5,12,4.8000002,0
1050,42,1.54,0,2.4400001,4,1.639344,0
1400,17,3.76,0,2.5,2,.80000001,0
1130,17,3.5799999,0,2.5599999,55,21.484381,0
1150,76,2.8900001,0,2.1400001,30,14.01869,0
870,72,2.6600001,0,2.22,114,51.351349,1
1110,76,2.6300001,0,2.1400001,11,5.1401868,0
1260,45,2.02,0,2.4400001,22,9.0163937,0
1030,14,2,0,2.96,45,15.2027,0
1170,49,3.3599999,0,2.6600001,4,1.503759,1
1030,13,2.9200001,0,2.96,33,11.14865,1
1140,50,3.28,0,2.6600001,14,5.2631578,0
1120,52,3.1900001,0,2.6600001,1,.37593979,1
1160,44,3.04,0,2.6600001,6,2.2556391,1
1170,51,2.7,0,2.6600001,15,5.6390982,0
850,17,2.8800001,0,2.96,11,3.7162161,1
1090,16,2.5599999,0,2.96,38,12.83784,1
1100,48,3.5799999,0,2.6600001,2,.75187969,1
1110,50,3.5799999,0,2.6600001,3,1.12782,1
1130,49,2.77,0,2.6600001,5,1.879699,1
990,47,1.61,0,.88999999,21,23.595501,1
1140,16,2.5599999,0,1.01,1,.99009901,0
860,35,2.9400001,0,.88999999,1,1.123595,0
1090,85,2.98,0,.86000001,2,2.3255811,1
1210,16,4,0,1.9,14,7.3684211,1
870,14,2.3499999,0,1.8099999,36,19.8895,1
1360,71,3.29,0,1.72,6,3.4883721,0
1020,16,3.0599999,0,1.8099999,15,8.2872915,1
960,81,3.0799999,0,1.72,13,7.5581388,1
990,105,2.4400001,0,1.72,7,4.069767,0
1000,90,3.1800001,0,1.72,14,8.139535,0
910,51,2.8199999,0,1.61,5,3.1055901,1
810,12,.66000003,0,1.61,72,44.720501,1
1380,15,4,0,1.8099999,1,.55248618,0
1130,40,3.72,0,1.61,6,3.7267079,1
1010,46,2.04,0,1.67,110,65.868263,0
960,41,2.3900001,0,1.61,8,4.9689441,1
1160,120,2.3199999,0,1.72,11,6.395349,0
1060,110,2.28,0,1.72,13,7.5581388,0
940,117,3.5,0,1.72,17,9.8837214,1
1210,47,2.72,0,1.61,12,7.4534159,0
960,45,2.1500001,0,1.61,29,18.012421,0
910,14,2.4200001,0,1.8099999,53,29.281771,0
1090,90,3.24,0,1.72,2,1.162791,0
940,50,2.72,0,1.61,35,21.73913,1
930,54,2.6400001,0,1.61,4,2.484472,1
1460,13,4,0,1.8099999,2,1.104972,0
1440,14,3.5,0,1.8099999,4,2.209945,1
1120,47,2.9100001,0,1.61,10,6.2111802,0
1040,32,1.71,0,1.61,11,6.8322978,1
670,18,2.8299999,0,1.9,63,33.15789,1
930,17,.34999999,0,1.8099999,96,53.03867,0
1130,105,3.8199999,0,1.72,1,.58139533,0
1200,15,2.4000001,0,1.8099999,26,14.36464,0
1090,13,2.23,0,1.8099999,21,11.60221,0
960,81,3.3499999,0,1.72,10,5.8139529,1
950,13,1.46,0,1.8099999,79,43.646412,0
940,79,2.8900001,0,1.72,2,1.162791,1
800,117,2.25,0,1.72,29,16.86047,0
1100,42,3.1400001,0,1.61,2,1.242236,0
860,14,2.21,0,1.8099999,52,28.72928,0
860,51,3.05,0,1.61,16,9.9378881,1
940,56,2.98,0,1.72,17,9.8837214,0
1150,41,1.5599999,0,1.61,30,18.633539,0
940,94,2.3900001,0,1.8,76,42.222221,0
830,18,1.5,0,3.1800001,36,11.32076,1
990,112,3.21,0,.33000001,7,21.21212,1
1100,77,1.88,0,.37,7,18.918921,0
1100,108,2.5699999,0,.33000001,21,63.63636,0
1210,82,2.4000001,0,.37,7,18.918921,1
1020,38,2.3599999,0,2.9200001,52,17.80822,0
920,13,.46000001,0,3.1800001,99,31.13208,1
1000,89,1.92,0,3.05,5,1.639344,1
950,14,2.8499999,0,3.1800001,19,5.974843,1
950,48,2.77,0,2.9200001,30,10.27397,0
1160,42,2.6900001,0,2.9200001,13,4.452055,1
1140,24,2.6199999,0,2.9200001,36,12.32877,0
930,44,2.0599999,0,2.9200001,6,2.054795,0
900,13,1.3,0,.86000001,19,22.093019,0
900,12,2.9100001,0,.86000001,2,2.3255811,1
700,117,2.3499999,0,.88,13,14.77273,1
1000,47,3.48,0,3.29,8,2.4316111,0
860,17,2.29,0,3.25,24,7.3846149,1
1060,95,3.73,0,3.3,12,3.636364,1
1010,50,2.72,0,3.29,22,6.6869302,0
830,51,2.96,0,3.29,17,5.1671729,1
1020,82,1.96,0,3.3,93,28.18182,0
1060,110,3.46,0,3.55,13,3.661972,0
840,20,2.3,0,3.25,107,32.92308,0
890,17,2.9400001,0,1.54,31,20.129869,1
1060,17,3,0,1.54,8,5.1948051,1
1330,16,3.1800001,0,1.54,1,.64935058,1
800,14,1.0700001,0,1.54,25,16.23377,1
1170,14,1.42,0,1.6,23,14.375,1
780,11,1.9,0,1.85,41,22.162161,1
840,10,1.8,0,1.85,46,24.864861,0
1020,16,2.4300001,0,1.54,10,6.493506,1
1170,85,3.8199999,0,1.6,21,13.125,0
990,40,2.5,0,1.77,7,3.954802,1
1090,14,2.71,0,.99000001,74,74.747467,1
1000,108,2.3699999,0,1.6900001,23,13.60947,1
1070,80,2.5599999,0,1.6,11,6.875,0
880,14,2,0,1.54,11,7.1428571,1
850,12,1.75,0,1.85,69,37.297298,0
1060,46,1.73,0,1.77,51,28.81356,0
810,86,2.55,0,1.76,27,15.34091,1
950,82,2.1700001,0,1.6,20,12.5,0
970,13,2.23,0,1.62,35,21.60494,1
1000,28,2.28,0,1.6,34,21.25,0
760,13,1.6900001,0,1.54,8,5.1948051,1
900,112,2.55,0,1.6900001,8,4.7337279,0
1040,81,2.3499999,0,1.63,4,2.4539881,0
1000,14,2.1400001,1,1.54,5,3.246753,1
1380,11,3.6300001,0,1.6900001,70,41.42012,0
870,83,2.4400001,0,1.39,5,3.597122,0
920,114,3.47,0,1.42,5,3.521127,1
920,120,2.6400001,0,1.42,11,7.746479,1
880,84,2.71,0,1.39,5,3.597122,0
1050,87,3.3599999,0,1.39,1,.71942449,0
1020,111,2.8099999,0,1.42,8,5.6338029,0
1020,83,2.98,0,1.39,2,1.438849,0
950,15,2.26,0,1.4299999,40,27.972031,0
1240,13,1.76,0,1.51,19,12.58278,0
1030,95,2.73,0,1.39,2,1.438849,1
920,13,1.46,0,.56,4,7.1428571,0
790,45,3.0599999,0,.31999999,7,21.875,1
810,15,1.8,0,.41,18,43.902439,0
920,76,2.48,0,.41,5,12.19512,0
860,124,2.1800001,0,.25999999,10,38.46154,0
1040,14,2.4200001,0,.31,6,19.354839,0
940,119,3.0999999,0,.25999999,3,11.53846,1
940,17,1.58,0,.34999999,8,22.85714,0
940,42,1.71,0,.31999999,13,40.625,0
890,51,1.62,0,.31999999,15,46.875,0
1120,75,2.6900001,0,.41,8,19.512199,0
890,73,2.1500001,0,1.88,1,.53191489,1
830,67,1.74,0,2.0699999,5,2.4154589,0
870,19,1.84,0,2.1700001,14,6.4516129,0
780,66,2.3099999,0,1.88,10,5.319149,0
980,69,2.1400001,0,1.88,25,13.29787,1
1040,13,2.8399999,0,2.1700001,9,4.1474652,0
940,42,2.3499999,0,2.0599999,4,1.941748,1
1110,80,2.1700001,0,2.0699999,4,1.932367,0
860,99,2.26,0,1.6,12,7.5,0
1070,108,2.6600001,0,1.6,13,8.125,0
890,15,2.5999999,0,1.71,11,6.4327478,1
1020,18,4,0,1.71,1,.5847953,0
900,92,2.0999999,1,1.49,38,25.503361,0
1350,44,3.8399999,0,1.33,3,2.2556391,0
1260,14,3.4200001,0,1.71,2,1.169591,0
860,47,3.3399999,0,.72000003,1,1.388889,1
830,78,2.8800001,0,1.96,44,22.44898,0
960,18,2.6600001,0,2.3,37,16.08696,0
930,87,2.0899999,0,1.96,38,19.387751,0
1050,17,3.6400001,0,2.3199999,5,2.1551721,0
920,130,3.1300001,0,1.88,47,25,1
950,85,2.3699999,0,1.96,19,9.6938772,1
1070,106,2.0899999,0,1.88,18,9.5744677,0
1060,17,3.1700001,0,2.3199999,8,3.448276,1
1000,16,3.4300001,0,2.3,11,4.782609,1
1010,76,1.9400001,0,1.96,60,30.612249,0
1230,14,.20999999,0,3.0999999,91,29.354839,1
1190,17,2.76,0,3.0899999,29,9.3851137,1
920,44,2.2,0,2.54,55,21.65354,0
710,15,1.86,1,2.5799999,129,50,1
1170,56,3.6600001,0,2.5,17,6.8000002,1
1020,16,3.6199999,0,.83999997,14,16.66667,1
1010,14,2.71,0,.1,5,50,0
920,15,1.53,0,.1,6,60,0
1010,85,2.97,0,3.1300001,13,4.1533551,1
1080,70,2.21,0,3.1300001,22,7.0287542,1
1260,125,3.71,0,2.1099999,16,7.5829382,0
1020,104,3.1800001,1,5.5999999,32,5.7142859,1
1210,51,3.6400001,0,5.4000001,111,20.555559,0
870,49,2.3599999,0,3.22,73,22.670811,1
1280,64,3.6800001,0,3.02,9,2.9801321,0
980,103,2.2,1,2.99,42,14.04682,0
1150,84,3.22,0,1.92,3,1.5625,1
1160,73,2.1199999,0,3.5699999,50,14.0056,1
1080,17,2.1700001,0,3.9300001,79,20.10178,0
1080,16,2.4300001,0,3.3699999,62,18.397631,1
930,41,1.95,0,3.0999999,114,36.774189,0
880,51,2.96,0,3.0999999,84,27.096781,0
1400,14,4,0,3.5999999,7,1.9444439,0
1020,46,3.6700001,0,3.47,55,15.85014,1
1160,12,3.75,0,3.5999999,19,5.2777781,0
1100,16,4,0,3.5999999,13,3.6111109,1
1070,92,2.52,0,3.78,164,43.386238,1
1390,16,1.8099999,0,3.5999999,174,48.333328,0
940,47,2.76,0,3.47,84,24.207491,1
990,16,3.1800001,0,3.5999999,54,15,1
990,46,3.21,0,3.47,68,19.59654,1
1410,17,3.8199999,0,4.3400002,27,6.2211981,0
1120,48,2.3299999,0,2.9100001,109,37.45705,0
1120,50,2.6800001,0,2.9100001,34,11.68385,1
1000,78,2.74,0,3.0999999,22,7.0967741,1
1340,81,3.5999999,0,3.0999999,1,.32258061,1
1180,17,2.6400001,0,3.53,89,25.212469,0
1170,116,3.6900001,0,2.1300001,12,5.6338029,1
960,112,2.98,1,.1,1,10,1
1090,86,2.6900001,0,2.02,13,6.4356441,1
1180,113,3.76,0,1.9400001,5,2.5773201,1
1160,80,3.96,0,1.99,5,2.512563,1
990,16,3.0599999,0,2.49,42,16.86747,1
1330,86,3.52,0,3.05,7,2.2950821,1
1240,106,2.21,0,3.3299999,27,8.1081095,0
1080,51,3.1700001,0,.76999998,55,71.428574,1
1160,80,3.75,0,2.6199999,33,12.59542,1
1180,47,3.6099999,0,2.6199999,20,7.6335878,0
1330,77,3.1199999,0,3.77,46,12.20159,1
1280,122,3.1199999,0,3.6099999,138,38.22715,0
910,40,2.0999999,0,3.6600001,208,56.830601,0
1110,120,2.9000001,0,3.6099999,75,20.77562,0
920,16,2.3099999,0,5.6599998,53,9.3639574,0
1100,48,2.5,1,7.4200001,31,4.177897,0
850,50,3.1199999,0,6.9000001,94,13.62319,1
990,17,2.05,0,2.1600001,77,35.648151,0
1020,16,2.5599999,0,5.3200002,139,26.127819,1
1190,84,2.8499999,0,3.3900001,42,12.38938,0
1060,86,3.4000001,0,4,146,36.5,0
850,17,2.4100001,0,7.46,145,19.437,1
960,79,2.9100001,0,.1,2,20,0
1120,95,2.4300001,0,2.5999999,26,10,0
1020,16,1.8099999,0,6.4000001,236,36.875,0
1150,15,3.6600001,0,4.21,20,4.7505941,1
1130,64,2.3499999,0,5.4499998,30,5.5045872,0
990,81,2.3399999,0,1.28,25,19.53125,1
1100,49,3.1400001,0,2.01,56,27.860701,1
920,47,1.9299999,0,5.3200002,138,25.93985,1
1090,48,1.8099999,0,5.3200002,213,40.03759,1
970,48,2.5799999,0,5.3200002,67,12.59398,1
1020,50,2.3399999,0,5.3200002,93,17.481199,0
1000,47,3.04,0,5.3200002,84,15.78947,1
990,16,2.8099999,0,4.5599999,100,21.929819,1
770,88,2.45,1,3.96,197,49.747471,1
860,16,2.1199999,1,3.73,264,70.777481,0
1030,39,1.92,0,3.99,142,35.58897,0
990,18,3.55,0,4.46,184,41.2556,0
910,109,2.48,0,3.6800001,113,30.70652,0
1010,115,3.4000001,0,.60000002,39,65,0
950,41,2.1199999,0,6.6599998,236,35.43544,1
1150,105,2.45,0,8.1000004,118,14.5679,0
1090,15,1.86,0,3.21,77,23.987539,1
1120,72,2.05,0,1.11,33,29.729731,0
1150,18,2.27,0,2.0699999,67,32.367149,0
1000,106,2.4400001,0,3.6600001,135,36.88525,0
1030,16,3.6199999,0,3.8499999,124,32.20779,0
1150,81,2.71,0,3.77,70,18.56764,1
1170,48,3.0999999,0,2.0599999,5,2.4271851,0
1080,17,2.52,0,2.8,90,32.14286,0
1030,77,2.6600001,0,1.4400001,6,4.166667,1
1250,57,3.71,0,1.91,3,1.570681,0
1090,55,2.6500001,0,8.1199999,216,26.600981,0
1010,78,2.53,0,7.4899998,264,35.247002,1
1020,11,1.63,0,8.8199997,376,42.63039,0
1160,41,2.4300001,0,8.1199999,186,22.906401,1
890,14,2.8499999,0,8.8199997,283,32.08617,1
1050,44,1.9299999,0,8.1199999,421,51.84729,1
1000,49,1.91,0,8.1199999,351,43.226601,0
950,43,2.5999999,0,8.1199999,279,34.359612,1
1150,17,2.8199999,0,6.2399998,242,38.782051,1
1050,17,3.1099999,0,6.2399998,118,18.910259,1
1210,52,3.73,0,4.9000001,63,12.85714,0
980,48,2.4100001,0,.43000001,27,62.790699,1
950,49,2.3800001,0,3.0599999,54,17.64706,1
980,16,3.5599999,0,3.26,23,7.0552149,1
1270,48,2.3900001,0,1.02,5,4.9019608,1
1030,43,2.1300001,0,2.1300001,71,33.333328,1
1390,17,4,0,2.3800001,2,.84033608,0
1230,81,3.8699999,0,2.1900001,6,2.7397261,0
990,83,1.95,0,2.45,79,32.2449,0
1030,97,2.4400001,0,3.01,15,4.9833889,1
900,9,3.3299999,0,5.54,221,39.891701,1
1070,16,3.0599999,0,5.54,144,25.992781,1
920,17,3.6400001,0,5.54,130,23.4657,0
1070,45,1.55,0,5.2199998,234,44.827591,0
1080,113,3.6500001,0,7.0100002,126,17.974319,1
990,14,1.71,0,9.2600002,385,41.576679,0
1020,103,2.24,0,7.0100002,357,50.92725,0
980,51,2.76,0,7.7600002,140,18.041241,0
1120,87,1.88,0,7.1799998,312,43.454041,0
1070,15,1.33,1,3.6099999,182,50.415508,0
960,47,2.72,0,3.02,42,13.90728,1
1070,16,2.6800001,0,3.5,65,18.57143,1
950,101,2.29,0,2.8900001,55,19.031139,0
1000,53,1.52,0,3.21,134,41.744549,1
1020,76,2.27,0,1.63,28,17.17791,0
1350,50,3.1600001,0,1.66,1,.60240972,0
980,45,2.0799999,0,2.27,16,7.0484581,0
1220,17,3.23,0,3,14,4.666667,0
1000,44,2.0599999,0,1.66,41,24.698799,1
1210,95,3.53,0,4.6700001,26,5.567452,1
980,49,2.1600001,0,5.8899999,150,25.46689,1
850,15,1.73,1,2.24,191,85.26786,1
890,80,2.1800001,0,3.77,194,51.458889,1
930,40,2.27,0,.60000002,25,41.666672,0
1000,43,2.6199999,0,2.51,91,36.254978,1
920,14,2.0699999,0,2.47,28,11.33603,1
990,46,2.5599999,0,4.8099999,66,13.72141,1
1070,55,3.25,1,4.8099999,33,6.8607068,1
940,42,1.9,0,4.52,118,26.106199,0
1220,16,3.8099999,0,2.1300001,7,3.2863851,1
1120,89,3.5,0,2.28,10,4.3859649,1
920,17,1.58,0,1.3,27,20.76923,1
1230,77,2.76,0,5.0700002,351,69.230766,0
1190,17,2.3499999,0,4.4699998,155,34.67561,1
1120,18,2.9400001,0,4.6199999,222,48.051949,1
1030,44,3.3399999,0,5.5799999,192,34.4086,0
1000,40,2.5699999,0,5.5799999,333,59.677422,0
1010,18,1.72,0,4.2600002,252,59.15493,0
1010,24,2.04,0,.1,7,70,1
1160,48,1.85,0,4.02,100,24.87562,1
1000,45,1.9299999,0,4.02,169,42.039799,1
1180,74,3.6700001,0,3.03,82,27.06271,0
1010,49,3.26,0,4.02,72,17.91045,1
1110,102,2.26,0,.039999999,3,75,0
990,44,1.95,1,5,73,14.6,0
710,42,1.95,1,4.5599999,182,39.912281,1
1090,47,1.61,0,1.04,13,12.5,1
1060,107,3.8499999,0,1.55,5,3.225806,1
980,48,2.27,0,2.1600001,6,2.7777779,0
980,15,1.53,0,2.3,139,60.43478,0
1040,45,2.8199999,0,2.3,41,17.82609,0
1040,47,2.4200001,0,1.22,45,36.88525,0
1210,53,3.8800001,0,1.22,2,1.639344,1
1020,42,2.9200001,0,5.5100002,77,13.97459,1
890,46,2.26,0,5.5100002,226,41.016331,1
960,58,2.6300001,0,4.7199998,38,8.0508471,0
1090,41,2.1199999,0,.1,2,20,0
1110,42,1.92,0,2.97,160,53.872059,0
1150,77,3.0599999,0,2.8399999,37,13.02817,1
950,47,2.8699999,0,3.3800001,49,14.49704,1
950,15,2.5999999,0,.1,2,20,0
1030,116,2.5999999,0,2.4000001,15,6.25,1
1360,53,3.8599999,0,4.7399998,6,1.265823,1
1280,18,4,0,.49000001,12,24.489799,1
980,37,2.05,0,.40000001,36,90,0
950,16,3.6199999,0,4.8699999,67,13.7577,1
890,16,1.75,0,.49000001,10,20.408159,0
900,116,2.24,0,.56,7,12.5,0
1230,17,3.29,0,4.0799999,92,22.549021,1
910,44,2.77,0,3.96,65,16.414141,1
950,48,2.3299999,0,4.04,64,15.84158,0
1080,49,2.9300001,0,7.1799998,295,41.086349,0
1140,106,2.1199999,0,5.8200002,218,37.45705,0
1180,101,1.9,0,5.8200002,386,66.323021,0
1030,44,2.8099999,0,7.1799998,334,46.518101,0
990,44,2.5899999,0,7.1799998,301,41.922001,1
